Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
723	1	-6171.64	-6185.121	13.48136	1.355283	29.9324	0.202076	0.562551	1.04066	2.19471	7.801641
724	0	-6162.316	-6176.163	13.84713	1.048657	29.73247	0.146559	0.490904	1.00762	2.35492	7.793781
725	1	-6161.665	-6185.302	23.63711	1.052323	31.39281	0.147274	0.491933	1.00816	2.35264	7.438219
726	0	-6146.243	-6188.054	41.81059	1.030306	31.64267	0.142961	0.485675	1.00485	2.36652	6.858438
727	1	-6184.821	-6191.757	6.935644	1.372491	28.66196	0.204936	0.565858	1.04196	2.18724	8.053303
728	0	-6180.106	-6205.223	25.11623	1.207134	26.9827	0.176343	0.531242	1.02734	2.26508	7.403137
729	1	-6159.356	-6170.257	10.90097	1.394051	25.3381	0.208482	0.569916	1.04354	2.17806	7.914114
730	0	-6169.5	-6190.822	21.32247	1.386022	29.63573	0.207166	0.568416	1.04296	2.18146	7.543551
731	1	-6167.196	-6187.481	20.28552	1.783226	27.94235	0.26595	0.629787	1.06348	2.04078	7.5888
732	0	-6148.396	-6191.508	43.11241	1.587209	30.25025	0.238485	0.602457	1.05516	2.1039	6.814505
733	1	-6160.445	-6182.55	22.10459	1.129244	26.9396	0.161997	0.512427	1.0185	2.30707	7.514098
734	0	-6147.871	-6185.603	37.7324	1.451688	29.80179	0.217762	0.580312	1.04745	2.15447	6.990829
735	1	-6166.614	-6189.609	22.99453	1.605475	30.23771	0.241166	0.605221	1.05606	2.09755	7.479736
736	0	-6127.545	-6177.927	50.38165	1.142227	36.13419	0.164427	0.515691	1.02008	2.2998	6.548326
737	1	-6172.924	-6194.559	21.63535	1.197996	28.20866	0.17469	0.529127	1.02637	2.26981	7.541059
738	0	-6168.225	-6190.975	22.75031	1.423224	34.15584	0.213215	0.575257	1.04558	2.16595	7.387154
739	1	-6147.833	-6167.188	19.35575	1.18624	27.30122	0.172551	0.526371	1.02511	2.27597	7.619566
740	0	-6170.326	-6189.954	19.62765	1.486006	31.10037	0.223153	0.58621	1.04959	2.14105	7.573057
741	1	-6165.359	-6189.313	23.95341	1.097493	26.9946	0.155986	0.504214	1.01445	2.32535	7.446438
742	0	-6159.121	-6172.433	13.31185	1.492844	26.17132	0.224215	0.587361	1.05	2.13843	7.834409
743	1	-6146.122	-6172.715	26.59345	1.257301	27.59976	0.185284	0.542451	1.0323	2.23996	7.359043
744	0	-6143.196	-6174.338	31.14247	1.760175	28.18237	0.262864	0.626821	1.06264	2.04767	7.203692
745	1	-6158.63	-6187.281	28.65057	1.593118	29.82722	0.239355	0.603356	1.05545	2.10184	7.295442
746	0	-6149.925	-6169.146	19.22018	1.239276	25.55658	0.182098	0.538501	1.03058	2.24882	7.592798
747	1	-6140.201	-6163.67	23.46831	1.257158	28.31697	0.185259	0.542421	1.03229	2.24003	7.476358
748	0	-6163.626	-6191.577	27.95103	1.624603	31.34099	0.243945	0.608063	1.05697	2.09102	7.301659
749	1	-6134.369	-6157.872	23.50328	1.418886	32.92715	0.212516	0.574474	1.04528	2.16773	7.403736
750	0	-6153.155	-6188.73	35.57413	1.334182	30.41111	0.198534	0.558409	1.03899	2.20406	7.063474
751	1	-6165.02	-6179.87	14.85003	1.791637	27.00657	0.267067	0.630855	1.06378	2.0383	7.783724
752	0	-6152.6	-6189.945	37.34431	1.825204	29.62302	0.271477	0.635039	1.06493	2.02855	7.002844
753	1	-6156.456	-6184.611	28.15551	1.207649	29.87199	0.176436	0.531361	1.02739	2.26481	7.311777
754	0	-6131.411	-6162.57	31.15968	1.581335	31.66631	0.237618	0.601558	1.05486	2.10596	7.194682
755	1	-6165.16	-6182.01	16.85002	1.60378	27.97511	0.240918	0.604966	1.05598	2.09814	7.711658
756	0	-6141.092	-6162.22	21.12872	1.79847	27.7551	0.267971	0.631716	1.06402	2.03629	7.557913
757	1	-6162.502	-6179.868	17.36628	1.630998	23.16198	0.244868	0.609002	1.05727	2.08886	7.548274
758	0	-6164.143	-6173.436	9.29246	1.278837	30.24619	0.18905	0.547064	1.03428	2.2296	7.932631
759	1	-6174.376	-6193.923	19.54723	1.944645	26.93378	0.286576	0.648995	1.06854	1.99589	7.608958
760	0	-6184.631	-6178.014	-6.617036	1.950527	25.699	0.287297	0.649648	1.0687	1.99435	8.602347
761	1	-6184.202	-6205.159	20.95744	1.360934	27.2796	0.203018	0.563644	1.04109	2.19225	7.56069
762	0	-6189.45	-6197.982	8.532062	1.537725	26.75948	0.231092	0.594718	1.05256	2.12163	8.018324
763	1	-6170.35	-6202.703	32.35297	1.600496	28.00229	0.240438	0.604472	1.05582	2.09927	7.157942
764	0	-6172.601	-6187.502	14.90163	1.963588	29.65433	0.288889	0.651085	1.06905	1.99097	7.75985
765	1	-6182.576	-6201.819	19.24234	1.78502	28.99198	0.266188	0.630016	1.06355	2.04025	7.621348
766	0	-6138.109	-6180.393	42.28422	1.705545	31.1061	0.255401	0.619541	1.06052	2.06454	6.844558
767	1	-6161.653	-6187.23	25.5765	1.222614	28.74745	0.179127	0.534773	1.02892	2.25718	7.403013
768	0	-6128.384	-6163.298	34.91416	1.350448	30.63158	0.201268	0.56161	1.04028	2.19684	7.084385
769	1	-6154.858	-6180.53	25.67248	1.424661	28.87655	0.213446	0.575516	1.04567	2.16536	7.39968
770	0	-6139.625	-6184.026	44.40113	1.387339	29.55848	0.207382	0.568663	1.04306	2.1809	6.763671
771	1	-6173.791	-6189.069	15.27811	1.158431	24.25996	0.167439	0.519691	1.02199	2.29088	7.701766
772	0	-6139.19	-6188.83	49.64039	1.072062	30.25314	0.151104	0.497389	1.01098	2.34052	6.598748
773	1	-6179.59	-6188.12	8.530214	1.440959	26.3879	0.216056	0.578425	1.04676	2.15876	8.018069
774	0	-6119.782	-6179.118	59.3359	1.024002	34.47255	0.141718	0.483849	1.00387	2.37057	6.314788
775	1	-6175.308	-6182.476	7.168051	1.242868	26.25929	0.182736	0.539295	1.03093	2.24704	8.069446
776	0	-6129.83	-6188.229	58.39814	1.024177	36.10539	0.141753	0.4839	1.00389	2.37045	6.326842
777	1	-6180.129	-6178.342	-1.787626	1.739993	27.04704	0.260131	0.624173	1.06188	2.05382	8.399041
778	0	-6109.801	-6173.212	63.41151	1.011044	31.32025	0.139152	0.480047	1.00181	2.379	6.169808
779	1	-6183.131	-6179.345	-3.786466	1.976986	25.97812	0.290512	0.652544	1.0694	1.98754	8.489879
780	0	-6152.822	-6204.721	51.89887	1.351372	29.78289	0.201423	0.56179	1.04035	2.19643	6.515069
781	1	-6199.356	-6194.409	-4.946991	1.638836	25.56991	0.245995	0.610145	1.05763	2.08623	8.538343
782	0	-6145.637	-6194.638	49.00047	0.9672581	36.56647	0.130376	0.466684	0.994356	2.40858	6.577544
783	1	-6189.382	-6196.705	7.322701	1.341703	26.12192	0.199801	0.559896	1.03959	2.20071	8.06304
784	0	-6163.606	-6211.216	47.61001	1.03487	31.93214	0.143858	0.486988	1.00555	2.36361	6.67529
785	1	-6170.351	-6202.874	32.52309	1.09743	29.51917	0.155974	0.504198	1.01444	2.32539	7.165455
786	0	-6149.144	-6180.806	31.66239	1.727662	31.45354	0.258448	0.622531	1.0614	2.05762	7.18178
787	1	-6179.208	-6195.599	16.39126	1.555671	29.88884	0.233796	0.597568	1.05353	2.11511	7.705274
788	0	-6171.719	-6188.179	16.46028	1.423096	28.96954	0.213194	0.575234	1.04557	2.166	7.717587
789	1	-6180.726	-6205.473	24.74681	1.215456	26.58143	0.177843	0.533148	1.0282	2.26081	7.408368
790	0	-6168.249	-6185.438	17.18915	1.131331	29.16876	0.162388	0.512956	1.01876	2.3059	7.689977
791	1	-6146.081	-6179.273	33.1921	1.409475	26.84961	0.210994	0.572761	1.04463	2.17161	7.099712
792	0	-6188.304	-6197.442	9.138338	1.148895	25.13345	0.16567	0.517347	1.02087	2.29611	7.979651
793	1	-6145.146	-6176.247	31.10113	1.409743	29.93684	0.211037	0.57281	1.04465	2.1715	7.212974
794	0	-6169.842	-6180.35	10.50786	1.657815	26.5557	0.248705	0.612878	1.05849	2.07993	7.943945
795	1	-6131.486	-6174.565	43.07928	1.111797	30.40932	0.158705	0.507956	1.01631	2.31703	6.816673
796	0	-6166.822	-6180.159	13.33664	1.226668	24.04038	0.179852	0.535687	1.02933	2.25513	7.77187
797	1	-6175.936	-6186.285	10.34888	1.385939	24.35423	0.207153	0.5684	1.04296	2.18149	7.908453
798	0	-6163.833	-6168.846	5.013167	1.696329	25.76905	0.254121	0.618277	1.06014	2.06747	8.150229
799	1	-6154.725	-6177.359	22.63462	1.438943	29.8578	0.215735	0.578068	1.04663	2.15957	7.496768
800	0	-6188.954	-6193.277	4.322322	1.860875	28.70719	0.276082	0.639354	1.06608	2.01848	8.143362
801	1	-6137.497	-6187.386	49.88978	1.334964	31.51969	0.198666	0.558564	1.03906	2.20371	6.6026
802	0	-6196.836	-6197.31	0.4747336	1.540924	24.77604	0.231576	0.59523	1.05274	2.12046	8.320725
803	1	-6154.526	-6188.754	34.22765	1.403936	27.48533	0.210094	0.571744	1.04424	2.17392	7.079655
804	0	-6156.512	-6178.111	21.59916	1.145731	26.23438	0.165081	0.516563	1.0205	2.29786	7.519291
805	1	-6165.699	-6203.163	37.46365	0.8854769	31.44012	0.113576	0.4394	0.97809	2.46893	6.997441
806	0	-6150.522	-6171.397	20.87564	1.541178	25.80202	0.231614	0.59527	1.05275	2.12037	7.535635
807	1	-6163.568	-6184.718	21.14949	1.481647	27.32719	0.222473	0.585473	1.04933	2.14273	7.554116
808	0	-6180.332	-6184.637	4.305301	1.706068	25.05637	0.255473	0.619613	1.06054	2.06438	8.170855
809	1	-6162.199	-6177.775	15.57564	1.465886	25.24023	0.220004	0.582778	1.04835	2.14886	7.72679
810	0	-6170.963	-6183.381	12.41783	1.792236	26.7838	0.267146	0.630931	1.0638	2.03812	7.87321
811	1	-6150.974	-6191.151	40.17653	1.151559	31.22511	0.166165	0.518005	1.02119	2.29464	6.911991
812	0	-6144.992	-6177.602	32.6107	1.153177	31.79035	0.166465	0.518403	1.02138	2.29376	7.147117
813	1	-6175.331	-6189.073	13.74203	1.571128	30.76977	0.236104	0.599983	1.05434	2.10957	7.771789
814	0	-6156	-6183.532	27.53221	1.428063	26.6375	0.213993	0.576127	1.0459	2.16398	7.305109
815	1	-6162.401	-6193.548	31.14711	1.298024	29.42073	0.192369	0.551078	1.03598	2.22058	7.212004
816	0	-6160.192	-6182.502	22.30964	1.000958	25.70613	0.137145	0.47704	1.00016	2.38566	7.476986
817	1	-6147.461	-6186.794	39.3328	1.221344	28.18178	0.1789	0.534486	1.0288	2.25782	6.913059
818	0	-6143.035	-6178.305	35.26997	1.583459	28.22831	0.237932	0.601883	1.05497	2.10522	7.05806
819	1	-6149.307	-6195.319	46.01155	1.09054	29.85344	0.154657	0.502371	1.01352	2.32945	6.713764
820	0	-6149.092	-6181.362	32.26991	1.168719	28.34784	0.169339	0.522189	1.02316	2.28531	7.16593
821	1	-6149.239	-6184.194	34.95499	1.171647	31.95815	0.169877	0.522894	1.02349	2.28373	7.071261
822	0	-6163.085	-6202.058	38.97286	1.308729	29.7775	0.194207	0.55328	1.03689	2.21562	6.94904
823	1	-6155.513	-6189.425	33.91197	1.244744	28.91086	0.183068	0.539708	1.03111	2.24612	7.11466
824	0	-6163.468	-6188.845	25.37723	1.252933	25.88928	0.184514	0.541502	1.03189	2.24209	7.364243
825	1	-6160.477	-6187.086	26.60853	1.627375	25.8687	0.244346	0.608471	1.0571	2.09008	7.31593
826	0	-6155.071	-6177.827	22.75618	1.380234	27.23764	0.206214	0.567327	1.04254	2.18392	7.49423
827	1	-6159.022	-6178.651	19.62861	1.574658	27.11834	0.236629	0.600529	1.05452	2.10832	7.60796
828	0	-6147.869	-6175.035	27.16543	1.591676	29.75175	0.239143	0.603137	1.05538	2.10234	7.345725
829	1	-6172.239	-6177.19	4.951396	1.586798	24.84875	0.238425	0.602394	1.05514	2.10404	8.141463
830	0	-6146.337	-6192.25	45.91233	1.349511	31.1788	0.201111	0.561427	1.04021	2.19725	6.728165
831	1	-6172.088	-6198.712	26.62438	1.793904	27.79496	0.267367	0.631141	1.06386	2.03763	7.360374
832	0	-6167.981	-6192.7	24.71893	1.586323	33.82765	0.238355	0.602322	1.05511	2.10421	7.340061
833	1	-6175.981	-6187.388	11.40771	1.775762	25.85788	0.264954	0.628833	1.06321	2.043	7.903392
834	0	-6151.269	-6188.036	36.76708	1.473275	28.65851	0.221164	0.584047	1.04881	2.14598	7.012449
835	1	-6175.666	-6186	10.33343	2.359165	26.2863	0.332684	0.688475	1.07684	1.902	7.949094
836	0	-6130.843	-6166.694	35.8509	1.514341	32.27775	0.227529	0.590926	1.05125	2.13029	7.039024
837	1	-6151.048	-6170.556	19.50798	1.436146	27.83371	0.215288	0.577571	1.04644	2.1607	7.616486
838	0	-6173.846	-6210.166	36.32027	0.982463	31.71359	0.133442	0.471416	0.997032	2.39811	7.031235
839	1	-6170.145	-6187.157	17.01203	1.36175	27.38606	0.203154	0.563801	1.04115	2.19189	7.705735
840	0	-6160.397	-6176.021	15.62403	1.801516	26.89815	0.268373	0.632099	1.06413	2.0354	7.754378
841	1	-6165.253	-6191.385	26.13161	1.699736	28.78012	0.254595	0.618746	1.06028	2.06638	7.383737
842	0	-6181.797	-6190.838	9.040724	1.450628	24.6612	0.217594	0.580127	1.04739	2.15489	7.9718
843	1	-6160.177	-6180.451	20.27436	1.295589	31.95564	0.19195	0.550574	1.03576	2.22171	7.530701
844	0	-6170.874	-6179.923	9.048803	1.254713	25.6169	0.184828	0.541889	1.03206	2.24122	7.99166
845	1	-6148.055	-6176.514	28.45902	1.372902	27.65404	0.205004	0.565937	1.042	2.18706	7.292305
846	0	-6168.016	-6196.968	28.95176	1.253289	28.95762	0.184577	0.541579	1.03192	2.24192	7.286362
847	1	-6150.448	-6176.582	26.13352	1.509475	32.29977	0.226782	0.590126	1.05097	2.13212	7.339562
848	0	-6165.063	-6185.643	20.58065	1.475957	28.72852	0.221584	0.584505	1.04898	2.14493	7.5769
849	1	-6148.781	-6179.554	30.77372	1.494801	29.01043	0.224518	0.587689	1.05011	2.13768	7.223685
850	0	-6164.219	-6186.784	22.56425	1.812721	29.80663	0.269846	0.633497	1.06451	2.03215	7.49974
851	1	-6156.32	-6203.374	47.05417	1.185744	31.19089	0.17246	0.526254	1.02506	2.27623	6.691593
852	0	-6150.798	-6187.385	36.58775	1.329513	29.86482	0.197744	0.557479	1.03862	2.20616	7.029473
853	1	-6136.488	-6174.415	37.92739	1.362682	30.5097	0.203309	0.563981	1.04123	2.19148	6.986104
854	0	-6142.715	-6183.828	41.11255	1.010356	29.64358	0.139015	0.479842	1.00169	2.37945	6.875856
855	1	-6175.689	-6199.976	24.28709	1.153183	26.73927	0.166466	0.518405	1.02138	2.29375	7.429138
856	0	-6112.422	-6176.672	64.25021	1.038474	36.84025	0.144566	0.488018	1.00609	2.36132	6.157576
857	1	-6176.68	-6192.105	15.42505	1.407178	26.44568	0.210621	0.57234	1.04447	2.17257	7.75751
858	0	-6132.729	-6171.943	39.21374	0.949594	33.532	0.12679	0.461058	0.991119	2.42103	6.916942
859	1	-6176.076	-6174.877	-1.198686	1.665824	26.35722	0.24984	0.614017	1.05884	2.0773	8.387086
860	0	-6149.715	-6179.407	29.69119	1.310848	31.9207	0.194569	0.553712	1.03707	2.21465	7.23665
861	1	-6177.622	-6187.101	9.479093	1.390688	23.92525	0.207931	0.569289	1.0433	2.17948	7.927523
862	0	-6142.756	-6188.319	45.56286	1.219344	29.50188	0.178541	0.534032	1.02859	2.25883	6.723425
863	1	-6162.808	-6179.305	16.49648	1.157544	27.41232	0.167275	0.519474	1.02188	2.29137	7.724626
864	0	-6198.445	-6197.461	-0.983886	1.92721	25.51346	0.284428	0.647043	1.06806	2.00047	8.383372
865	1	-6170.467	-6195.813	25.34533	1.261697	28.41532	0.186056	0.543403	1.03271	2.23783	7.410454
866	0	-6153.173	-6173.383	20.21069	1.73673	30.15303	0.259687	0.62374	1.06175	2.05482	7.573259
867	1	-6158.923	-6181.398	22.47477	1.786993	25.57406	0.266451	0.630266	1.06362	2.03967	7.466065
868	0	-6172.104	-6195.555	23.45129	1.126812	26.22673	0.161539	0.51181	1.0182	2.30845	7.448488
869	1	-6205.532	-6203.941	-1.5909	1.20048	23.7661	0.17514	0.529704	1.02664	2.26852	8.386237
870	0	-6165.07	-6178.335	13.26497	1.398067	24.68642	0.209138	0.570661	1.04383	2.17637	7.801403
871	1	-6202.167	-6196.808	-5.359148	1.458275	28.38773	0.218804	0.581461	1.04787	2.15186	8.491967
872	0	-6167.239	-6168.704	1.464696	1.679526	27.73197	0.251771	0.615945	1.05943	2.07285	8.266874
873	1	-6192.275	-6196.377	4.101965	1.442608	26.38427	0.216319	0.578716	1.04687	2.1581	8.185895
874	0	-6182.537	-6169.801	-12.73557	1.608825	24.56863	0.241655	0.605722	1.05622	2.0964	8.855412
875	1	-6149.022	-6183.099	34.07678	1.445322	27.17422	0.216751	0.579195	1.04704	2.15701	7.076807
876	0	-6180.582	-6181.209	0.627148	1.279076	26.46386	0.189091	0.547115	1.0343	2.22949	8.316904
877	1	-6171.44	-6193.823	22.38289	1.280448	31.26088	0.18933	0.547405	1.03443	2.22884	7.481072
878	0	-6174.711	-6178.797	4.085668	1.431377	26.44261	0.214524	0.576721	1.04612	2.16263	8.186302
879	1	-6150.082	-6179.969	29.88728	1.238132	30.80854	0.181895	0.538247	1.03047	2.24939	7.246657
880	0	-6144.93	-6173.095	28.16512	1.465071	26.86422	0.219876	0.582637	1.0483	2.14918	7.287302
881	1	-6148.618	-6184.104	35.48672	1.647573	29.09979	0.247246	0.611409	1.05803	2.08332	7.062074
882	0	-6146.872	-6180.791	33.91913	1.042505	28.1944	0.145356	0.489165	1.0067	2.35878	7.105365
883	1	-6191.173	-6197.567	6.394765	2.096259	25.63165	0.304501	0.664874	1.07222	1.9584	8.095409
884	0	-6165.206	-6196.776	31.56992	1.475267	27.21052	0.221476	0.584387	1.04894	2.1452	7.169972
885	1	-6176.16	-6190.182	14.02169	1.478307	30.54387	0.221952	0.584905	1.04912	2.14402	7.768758
886	0	-6153.014	-6177.812	24.79825	1.605312	28.48933	0.241142	0.605196	1.05605	2.09761	7.429882
887	1	-6170.053	-6197.498	27.44559	1.677322	30.12814	0.251462	0.615637	1.05934	2.07357	7.33354
888	0	-6162.107	-6181.046	18.93969	1.396836	27.53283	0.208937	0.570433	1.04374	2.17689	7.636093
889	1	-6188.326	-6194.923	6.596799	1.547613	25.30868	0.232585	0.596294	1.0531	2.11802	8.08356
890	0	-6180.112	-6201.61	21.49829	1.503538	25.79648	0.225869	0.589144	1.05063	2.13436	7.511336
891	1	-6173.137	-6189.848	16.71046	1.175685	29.19351	0.170619	0.523862	1.02395	2.28157	7.706048
892	0	-6157.869	-6176.773	18.90392	1.431121	29.07213	0.214483	0.576675	1.04611	2.16273	7.632222
893	1	-6181.729	-6207.254	25.52457	1.169823	28.7836	0.169542	0.522455	1.02329	2.28471	7.40483
894	0	-6182.307	-6197.505	15.19866	1.150282	24.74409	0.165928	0.51769	1.02104	2.29535	7.725258
895	1	-6169.745	-6200.033	30.28812	1.864689	33.3372	0.276569	0.639808	1.0662	2.01742	7.187991
896	0	-6175.147	-6187.535	12.38814	1.975031	27.60899	0.290276	0.652332	1.06935	1.98804	7.873686
897	1	-6170.784	-6197.137	26.35302	1.201856	28.47835	0.175389	0.530023	1.02678	2.2678	7.375265
898	0	-6199.995	-6192.239	-7.756596	1.494372	29.01569	0.224452	0.587617	1.05009	2.13784	8.551621
899	1	-6174.302	-6196.085	21.78348	1.339312	29.81833	0.199399	0.559425	1.0394	2.20177	7.525785
900	0	-6177.31	-6191.953	14.64304	1.379885	28.18572	0.206157	0.567261	1.04251	2.18407	7.789117
901	1	-6188.841	-6195.99	7.149264	1.415908	24.67491	0.212035	0.573933	1.04508	2.16896	8.048847
902	0	-6169.804	-6192.116	22.31216	1.550496	28.58531	0.233019	0.596751	1.05325	2.11698	7.517001
903	1	-6180.783	-6192.685	11.90226	1.356979	29.0005	0.202359	0.56288	1.04079	2.19397	7.874371
904	0	-6174.873	-6198.995	24.12219	1.560733	28.77315	0.234554	0.598363	1.0538	2.11329	7.453567
905	1	-6162.278	-6178.614	16.33596	1.141068	25.92529	0.164211	0.515402	1.01994	2.30045	7.714221
906	0	-6156.243	-6191.216	34.9723	1.298622	28.01174	0.192472	0.551202	1.03603	2.2203	7.064589
907	1	-6159.232	-6192.285	33.05271	1.339795	27.73098	0.19948	0.55952	1.03944	2.20156	7.127807
908	0	-6172.465	-6198.655	26.18996	1.037306	29.6908	0.144337	0.487685	1.00592	2.36206	7.378943
909	1	-6192.209	-6187.672	-4.537628	1.354847	26.4848	0.202004	0.562466	1.04062	2.19491	8.51172
910	0	-6132.283	-6185.04	52.75709	1.165203	33.05564	0.168691	0.521339	1.02276	2.28721	6.514996
911	1	-6188.282	-6191.404	3.121504	1.224146	28.25816	0.179401	0.535119	1.02908	2.2564	8.196254
912	0	-6142.094	-6175.297	33.20282	1.220343	34.19296	0.17872	0.534259	1.0287	2.25833	7.080183
913	1	-6175.762	-6181.179	5.416798	1.624523	24.54313	0.243934	0.608051	1.05697	2.09105	8.115944
914	0	-6174.922	-6189.718	14.79546	1.430762	26.08147	0.214426	0.576611	1.04608	2.16288	7.776327
915	1	-6171.283	-6172.711	1.427458	1.412875	27.65934	0.211544	0.573382	1.04487	2.17021	8.26969
916	0	-6153.449	-6183.164	29.71493	1.437042	30.33407	0.215431	0.57773	1.0465	2.16034	7.256764
917	1	-6166.372	-6173.397	7.025118	1.433181	22.51819	0.214813	0.577043	1.04624	2.1619	7.954882
918	0	-6139.769	-6181.724	41.95465	1.109813	31.63002	0.158329	0.507441	1.01605	2.31818	6.853938
919	1	-6158.931	-6184.189	25.25821	1.515755	28.21338	0.227746	0.591158	1.05133	2.12976	7.412653
920	0	-6118.355	-6174.87	56.51492	1.233775	34.14529	0.18112	0.537278	1.03004	2.25156	6.398666
921	1	-6183.186	-6197.398	14.212	1.47923	24.81885	0.222096	0.585062	1.04918	2.14366	7.76776
922	0	-6138.596	-6184.225	45.62889	1.193118	33.07119	0.173804	0.527988	1.02585	2.27235	6.730494
923	1	-6184.104	-6191.204	7.100562	2.303489	28.56972	0.326997	0.683839	1.07601	1.91315	8.049468
924	0	-6119.436	-6165.675	46.23958	0.8969477	29.86591	0.115962	0.443424	0.98058	2.46003	6.706305
925	1	-6177.867	-6191.275	13.4083	1.385933	25.11624	0.207152	0.568399	1.04296	2.18149	7.809276
926	0	-6153.594	-6183.587	29.99222	1.255599	30.82676	0.184984	0.542082	1.03214	2.24079	7.243052
927	1	-6189.93	-6206.122	16.19187	1.776562	26.21826	0.265061	0.628936	1.06324	2.04276	7.725145
928	0	-6154.285	-6183.021	28.73595	1.108035	29.09752	0.157992	0.506978	1.01582	2.31921	7.294059
929	1	-6202.675	-6195.258	-7.416357	1.380253	23.74518	0.206217	0.56733	1.04254	2.18391	8.631012
930	0	-6157.285	-6189.561	32.27543	1.530543	31.41575	0.230002	0.593563	1.05217	2.12427	7.162765
931	1	-6184.108	-6186.807	2.699308	1.703908	25.52461	0.255174	0.619318	1.06045	2.06506	8.239072
932	0	-6161.28	-6183.144	21.86407	1.1443	27.7644	0.164814	0.516207	1.02033	2.29865	7.531472
933	1	-6183.05	-6186.05	2.999794	1.3999	28.14144	0.209437	0.571	1.04396	2.1756	8.203193
934	0	-6165.224	-6177.422	12.1984	1.559634	27.23617	0.234389	0.598191	1.05374	2.11368	7.88185
935	1	-6175.88	-6177.285	1.404901	1.550502	25.54969	0.233019	0.596752	1.05325	2.11697	8.289868
936	0	-6149.452	-6172.804	23.35282	1.215823	27.26222	0.177909	0.533232	1.02823	2.26062	7.472654
937	1	-6174.658	-6196.395	21.73685	1.318923	25.95965	0.195947	0.555352	1.03775	2.21096	7.50687
938	0	-6188.485	-6191.778	3.293252	1.324657	25.35965	0.196921	0.556507	1.03822	2.20835	8.214553
939	1	-6159.211	-6181.18	21.96918	1.381292	27.34494	0.206388	0.567526	1.04262	2.18347	7.524307
940	0	-6178.872	-6177.012	-1.859492	1.337694	25.44055	0.199126	0.559105	1.03928	2.20249	8.417754
941	1	-6138.499	-6176.345	37.84568	1.273804	31.41637	0.188173	0.545997	1.03383	2.232	6.985454
942	0	-6203.439	-6201.117	-2.322251	1.618628	23.46679	0.24308	0.607181	1.05669	2.09305	8.408639
943	1	-6182.23	-6181.52	-0.7105625	1.429851	24.27026	0.21428	0.576448	1.04602	2.16325	8.36102
944	0	-6173.877	-6190.045	16.16775	1.314106	29.13942	0.195126	0.554376	1.03734	2.21315	7.72541
